Table S9. Genome-wide gene and transposable-element differential expression in Col-0 after 24-h 37°C heat stress. Gene-level results.								
								
Gene ID	Mean normalized count (baseMean)	log2 fold change (HS / NS)	log2FC SE	Wald statistic	P value	BH-adjusted P value	BH-adjusted P available after DESeq2 independent filtering	DE call
AT3G60400	298.112478948979	1.02616465947161	0.15647219633711	6.55812779198675	5.44875077050856e-11	2.34560043066593e-10	True	Up
AT3G51700							False	NS
AT3G21371							False	NS
AT3G60450	512.557440291097	-0.399222728215082	0.14385266688816	-2.77521951348641	0.00551644601197737	0.0100207698594863	True	NS
AT3G17790	1548.67733673812	0.195367505568739	0.157828222643751	1.23784898731149	0.215772060395102	0.275643449149398	True	NS
AT3G63480	161.595023090915	1.20136375858964	0.23876895464593	5.03149063231917	4.86680893993481e-07	1.48121887355115e-06	True	Up
AT3G56020	160.103968085058	0.16654236120465	0.20371721443127	0.817517369210044	0.41363282735665	0.482326322009544	True	NS
AT3G30380	250.460160371931	-0.820367535105953	0.190015058934331	-4.31738168388786	1.57890994080702e-05	4.0802294052053e-05	True	NS
AT3G63300	313.917380010218	-0.158403067933736	0.161685150103262	-0.979700781627565	0.327233840178747	0.394302519758021	True	NS
AT3G20320	1038.40976882604	-0.165116777282088	0.119421052385667	-1.38264379674739	0.166774112955831	0.220820851836464	True	NS
AT3G49230	1.47795740150659	4.23970192253919	2.24431134676253	1.88908812881736	0.0588800208567099	0.0875677873132866	True	NS
AT3G58750	1425.46447350707	0.0687982992864702	0.119491971618499	0.575756666783625	0.5647796671034	0.629310130720925	True	NS
AT3G20600	86.2979876399345	-1.77387761028068	0.379140333657588	-4.67868346574468	2.88722759517494e-06	8.10374968107179e-06	True	Down
AT3G19450	3410.21597090459	-2.46061023728216	0.101184120580429	-24.3181461989016	1.26017013482202e-130	1.5783136107441e-128	True	Down
AT3G11540	1414.2428928495	0.72474737896233	0.113958694859248	6.35973744572518	2.02098895264887e-10	8.2897972779949e-10	True	NS
AT3G14080	367.094068681401	0.226310526869406	0.150628828398372	1.50243833983012	0.13298394100103	0.180824295835084	True	NS
AT3G11760	367.580378623504	0.101183230405457	0.152134629340896	0.665090064266239	0.505992889209012	0.57268934025634	True	NS
AT3G28220	430.603747015913	-2.85262880991854	0.173536367711175	-16.4382189597647	1.0186892665215e-60	3.3658956676419e-59	True	Down
AT3G17780	935.267671564148	0.411428922005612	0.118737700078662	3.46502350755528	0.000530185133460752	0.00112939347841924	True	NS
AT3G20400	0.730945424000304	0.578619179078707	3.27706729707658	0.176566157062104	0.859849179112633		False	NS
AT3G14020	118.356309756955	-1.45978407359063	0.251829619313298	-5.7967131808055	6.76272043062523e-09	2.44451190905737e-08	True	Down
AT3G47630	519.669141596261	2.0948747819609	0.132740964073842	15.7816752091355	4.15998983729694e-56	1.19753642464281e-54	True	Up
AT3G19274	0.178626207811124	1.39329879422585	4.0804728567969	0.341455229117628	0.732760903698832		False	NS
AT3G05930	0.357252415622248	2.19836545966351	4.04659851437932	0.543262557887016	0.586949039857886		False	NS
AT3G62940	933.767489542913	0.105929304737636	0.108445988959506	0.976793201426662	0.328671542505969	0.395797577385945	True	NS
AT3G56760	621.807828345368	-0.0872672847488245	0.133487024733435	-0.653751066241018	0.513272197302193	0.5799129789762	True	NS
AT3G52370	679.71080001616	0.167720332653549	0.147325558983859	1.13843337035581	0.254939566354923	0.318152449597917	True	NS
AT3G32896							False	NS
AT3G48300	10.9496823157727	-1.45982947344824	0.789584575986735	-1.84885763709848	0.0644783721375654	0.095007799092999	True	NS
AT3G32904							False	NS
AT3G59190	31.2355646607616	3.40676757320581	0.624050230486329	5.45912397236178	4.78489579282148e-08	1.61081166839116e-07	True	Up
AT3G08930	2004.63499443561	0.755751727832359	0.106817355626229	7.07517728183474	1.49257823352131e-12	7.18130661751744e-12	True	NS
AT3G15180	880.425064767389	1.36273003664011	0.112642935140211	12.0977852267776	1.08499019101747e-33	1.53037354655188e-32	True	Up
AT3G60840	287.39647813711	-0.67082447626491	0.187186242632922	-3.58372745149022	0.000338725533333175	0.000742372167512251	True	NS
AT3G44350	13.3673223232115	0.304035945001119	0.781588770063082	0.388997330369242	0.697278121228395	0.749204420410782	True	NS
AT3G02860	472.073706919117	0.679775384417708	0.139246645997821	4.88180795699988	1.0511760237263e-06	3.08883832939205e-06	True	NS
AT3G54760	2916.48073452027	0.7867580019926	0.115131831745645	6.83354021267328	8.28442595761728e-12	3.78495106489917e-11	True	NS
AT3G27240	3276.38192550856	0.115741579852522	0.0935991864820168	1.2365660878341	0.216248216356289	0.276133758496592	True	NS
AT3G58550	535.189444284384	1.4029822541486	0.195642998523738	7.17113448850748	7.43787901613235e-13	3.67394057038856e-12	True	Up
AT3G45400	191.647789995406	0.0212908756928167	0.186979869759403	0.113867207845491	0.909343060801608	0.927844090445556	True	NS
AT3G42628	0.283074823795585	-1.41753580879884	4.03854018382851	-0.351002031495209	0.725586824335663		False	NS
AT3G11210	279.78549239905	-0.993283820335574	0.196697510305159	-5.04980372550005	4.42264237920414e-07	1.35171139638842e-06	True	NS
AT3G21820	317.429763364294	-0.717572264578279	0.157882997071115	-4.54496226883166	5.49450956121417e-06	1.49771715728538e-05	True	NS
AT3G07620	0.722854546714432	-2.76694901835831	3.1804550375493	-0.869985264904226	0.384308456824725		False	NS
AT3G63260	1077.56579215765	-0.295543346524931	0.116401422977943	-2.53900114761426	0.0111169458596256	0.0191557717246967	True	NS
AT3G07070	48.7611612055857	-2.5819636302516	0.399349782285526	-6.46541890038031	1.01018570653619e-10	4.25077616037972e-10	True	Down
AT3G27925	3190.70249328648	-0.249617337644297	0.088543568280265	-2.81914703114504	0.00481514562623117	0.00883613943469639	True	NS
AT3G44170							False	NS
AT3G44100	479.098605202245	-0.868145252069983	0.146641515401383	-5.9201874018672	3.21574975159582e-09	1.19712364702265e-08	True	NS
AT3G05790	187.116447117524	3.7041896279422	0.267289364220662	13.8583502517675	1.13247223988054e-43	2.25008313309156e-42	True	Up
AT3G06455	130.446605050327	0.54352509696978	0.255824351885613	2.1246026539835	0.0336197822320815	0.0527447816471572	True	NS
AT3G06830	2.0797389732149	-2.21782688241166	1.88611518657281	-1.17587032764504	0.239646697697483	0.301473932599873	True	NS
AT3G49155	1.1798172531467	-2.27447537467107	2.21849796542367	-1.02523212106562	0.305253675434435	0.372090620318092	True	NS
AT3G15050	6.68065026356275	-2.29577974029829	1.01042379428905	-2.27209588023769	0.0230807198945614	0.037362091035167	True	Down
AT3G15570	395.982356537856	-1.53050194116508	0.155002781767215	-9.87402886396972	5.39530227180873e-23	4.80873401438929e-22	True	Down
AT3G58360	0.178626207811124	1.39329879422585	4.0804728567969	0.341455229117628	0.732760903698832		False	NS
AT3G02125	1.21849569441858	-1.2281825617074	2.24285921253507	-0.547596815191627	0.583968776725133	0.647134899560783	True	NS
AT3G28958	3.37057205156653	-1.16456051076149	1.4771454041779	-0.788385833559579	0.430471054628068	0.499041849712268	True	NS
AT3G46570							False	NS
AT3G06436	0.220858609268215	1.39329879422585	4.0804728567969	0.341455229117628	0.732760903698832		False	NS
AT3G07730	107.804730764033	0.205582313957187	0.26346656906076	0.780297533345782	0.435215764373957	0.50388304691481	True	NS
AT3G61571	8.13531538641517	0.887685013606987	0.847702187899057	1.0471661230544	0.295022966783962	0.361609848409384	True	NS
AT3G60060							False	NS
AT3G56970	7.98618910332425	-6.23439861400582	1.41366013097036	-4.41011136794698	1.03317470477828e-05	2.72769068399803e-05	True	Down
AT3G21710	186.666094887759	-1.14387312827115	0.210844012752022	-5.42521038819579	5.78863164439374e-08	1.93212845259086e-07	True	Down
AT3G61100	603.96013921062	2.64114161624591	0.13805784329702	19.130688653188	1.4020974276812e-81	7.27569949349019e-80	True	Up
AT3G18790	925.822661718916	0.179277184243962	0.107190591895059	1.67250857630749	0.0944240781213822	0.133594322026242	True	NS
AT3G24503	3793.76902472311	-1.32520404388454	0.0867550802058071	-15.2752327672431	1.11828017162013e-52	2.92046924295816e-51	True	Down
AT3G29797							False	NS
AT3G23410	879.261952219555	-0.176089569287986	0.110536467320383	-1.59304502447687	0.11115009085285	0.154158886443754	True	NS
AT3G08720	539.591414127956	1.00614348750181	0.133646694593176	7.52838287968544	5.13725673844852e-14	2.75484097057084e-13	True	Up
AT3G25170							False	NS
AT3G20550	1004.91478757304	1.27498853203986	0.102617969693819	12.4246127246918	1.92154705981891e-35	2.88376717471694e-34	True	Up
AT3G13275	72.2887398776524	0.790030739528171	0.302403997076537	2.61250098267788	0.00898824339164077	0.0157256460480385	True	NS
AT3G19470	159.203239464155	1.67179126323254	0.205809514143065	8.12300281740336	4.54788758433487e-16	2.76198443240566e-15	True	Up
AT3G05775							False	NS
AT3G20380	285.898546576818	-1.12749694377717	0.167051802038488	-6.74938510102036	1.48473032072009e-11	6.67250023149839e-11	True	Down
AT3G04250							False	NS
AT3G66654	762.363154153613	0.296144364056897	0.13215845104856	2.24082804926401	0.0250372153044929	0.0402465468559383	True	NS
AT3G46110	63.0737833098898	-0.406216991748945	0.410737201578752	-0.988994885750711	0.322665643895669	0.389561780772257	True	NS
AT3G48440	296.593129438257	0.0128833713644996	0.16324929529374	0.0789183888439953	0.937097536676651	0.950487482398933	True	NS
AT3G47530	159.430894171709	1.42848884091132	0.198332906103889	7.20248025893928	5.91270050633163e-13	2.9387829111254e-12	True	Up
AT3G50260	191.598557216423	0.603788528716253	0.22847865793856	2.64264738844281	0.00822606538642088	0.014473664031624	True	NS
AT3G46735	2.20858609268215	4.79772534229429	2.5795145294096	1.85993344390752	0.0628949429527094	0.092920752551551	True	NS
AT3G54320	306.748166216547	0.71322207645877	0.165891078367389	4.29933956351311	1.71307833816665e-05	4.4102733540274e-05	True	NS
AT3G61010	919.933184182365	0.00850374635477001	0.179215386386614	0.0474498675935404	0.962154685158471	0.970125806380258	True	NS
AT3G07050	2315.52688934914	0.366562159213768	0.0890422429818723	4.11672198428778	3.84299178207524e-05	9.49515073443543e-05	True	NS
AT3G25012							False	NS
AT3G12900	0.791022734836308	-0.24854853903375	2.8311226342772	-0.0877915128170368	0.930042383510107		False	NS
AT3G16130							False	NS
AT3G61117	0.415382163190943	-1.97337995157272	3.99687988485232	-0.493730111593192	0.621496796425163		False	NS
AT3G42310							False	NS
AT3G04920	4594.14516601886	-0.061620213433503	0.088492191083215	-0.696335040179506	0.486219033985097	0.553503936946393	True	NS
AT3G30720	47.5451052238222	2.21393164831027	0.391387815767475	5.65661872730748	1.5438419549402e-08	5.40175329034364e-08	True	Up
AT3G10220	445.780998500132	-0.758350159933713	0.186812906733462	-4.05940988336368	4.91968897394122e-05	0.000119943741983919	True	NS
AT3G59170							False	NS
AT3G48000	6288.72587779369	0.767895054001454	0.0773453489430337	9.92813484579432	3.14075242817156e-23	2.83842386047299e-22	True	NS
AT3G28243							False	NS
AT3G26210	185.900654264759	-2.03894750423732	0.255990646829981	-7.96492969366771	1.6531774327377e-15	9.73352462366508e-15	True	Down
AT3G61035							False	NS
AT3G11440	103.055182024691	0.928706546980341	0.281042200489293	3.30450923513788	0.000951428412494274	0.00195281600031643	True	NS
AT3G08820	103.480245981187	1.65084143317186	0.273186402080301	6.0429121676657	1.5135706030736e-09	5.79414881848722e-09	True	Up
AT3G22330	2525.54708498689	1.34267746731836	0.117493283838806	11.427695468623	3.04071793903142e-30	3.776742187825e-29	True	Up
AT3G15940	1264.92279100412	0.611607795858968	0.0999265160639238	6.12057559844993	9.32379339883474e-10	3.64510190696069e-09	True	NS
AT3G25010	127.935076037569	0.317375922239043	0.247748059618761	1.2810430189743	0.200178556320714	0.258539651457948	True	NS
AT3G52115	155.450753693345	0.57119386781947	0.20012731179853	2.8541525026554	0.00431518113082734	0.00798872290741903	True	NS
AT3G44920							False	NS
AT3G55130	634.165684590939	-2.57052413833848	0.139137940396565	-18.4746455999858	3.30389705921494e-76	1.5588920207207e-74	True	Down
AT3G24360	53.3818995310249	0.708050433378258	0.368877780121907	1.91947162863608	0.0549246735061135	0.0822838201160601	True	NS
AT3G08620	348.410871615111	0.507173019366956	0.142970232246154	3.54740292016697	0.000389049102040118	0.000845537623240093	True	NS
AT3G26000	980.348650843669	0.0374710409165478	0.101229767472108	0.370158322519828	0.711264528277151	0.761905339667114	True	NS
AT3G28540	92.8816950740534	-0.839227881524698	0.293713109948163	-2.85730480901181	0.00427255326475488	0.00791696508129096	True	NS
AT3G24515	202.2154313438	1.1395509508188	0.182105941888783	6.25762640691181	3.90880804579222e-10	1.57153791716708e-09	True	Up
AT3G17470	901.233615293621	0.322084955461595	0.117958264342767	2.73049927663966	0.00632384718928673	0.0113632594052518	True	NS
AT3G03340	810.925964021457	0.768884718512982	0.134573306379326	5.71350098470273	1.10675233182774e-08	3.9240742970184e-08	True	NS
AT3G04390							False	NS
AT3G08560	4.05617864681795	5.68654575907772	1.62536564129075	3.49862554899455	0.000467662855886557	0.00100443803542092	True	Up
AT3G54560	538.687292838746	-2.23681378360488	0.151256483343107	-14.7882175637453	1.74514312328133e-49	4.16224464557688e-48	True	Down
AT3G14600	3835.80578029317	-0.00814562749130929	0.0831796121400018	-0.0979281735240502	0.921989328266403	0.937650134496682	True	NS
AT3G12460	15.5448883602554	-0.388780691595165	0.69271378395448	-0.561242898005784	0.574631962620385	0.63829614644339	True	NS
AT3G52820	42.2646091146618	0.600285975444436	0.400969916959496	1.49708481872238	0.134371189429353	0.182430623923325	True	NS
AT3G60245	5378.40450482467	-0.543041806665479	0.0870437624065939	-6.23872166886414	4.41161139458844e-10	1.7659733564482e-09	True	NS
AT3G30520							False	NS
AT3G51230	67.2485985920827	-2.48857370385561	0.377330466399394	-6.59521010217481	4.24654048597648e-11	1.84232393009665e-10	True	Down
AT3G26660							False	NS
AT3G03160	1004.49893981273	0.274415551058005	0.136662276428753	2.00798317011108	0.0446450801206168	0.0681861461179464	True	NS
AT3G53290							False	NS
AT3G50290	5.36567393153641	0.420786187837042	1.1112547518215	0.378658617339826	0.704941387423717	0.756283427659439	True	NS
AT3G46330	43.2326471457644	-3.58988565762294	0.500458490923067	-7.17319362691119	7.32681099942723e-13	3.6205736981677e-12	True	Down
AT3G17365	224.171549139271	0.493237232160164	0.187996329704071	2.6236535199202	0.00869922305741433	0.0152482377490265	True	NS
AT3G45670							False	NS
AT3G21110	797.619130722089	0.278993006908701	0.111646286705659	2.49890090517949	0.0124579141567468	0.0212718217314559	True	NS
AT3G19170	11062.2455021088	0.748617650393667	0.10850144899118	6.89960970433235	5.21456060117791e-12	2.41796314598523e-11	True	NS
AT3G19150	491.014231037119	2.26054394603189	0.151676983627742	14.9036715523028	3.11955489801902e-50	7.57624287009248e-49	True	Up
AT3G24350	605.630766426603	-0.351754288534328	0.145898164342573	-2.41095760264947	0.0159106978853714	0.0266090404651743	True	NS
AT3G53730	1276.22895633331	-3.54084170367862	0.147502601203526	-24.005283125773	2.44906094875658e-127	2.87188411843897e-125	True	Down
AT3G45645							False	NS
AT3G57170	446.017124397569	0.0611282431917177	0.172587818714874	0.354186313071756	0.723199260211865	0.772779169999649	True	NS
AT3G05340	133.808035871097	0.406057555780193	0.315420306939288	1.28735387940115	0.197970971839899	0.256186389070327	True	NS
AT3G60415	134.676333379194	-2.51773729414045	0.281792631592278	-8.93471656768986	4.08223311761527e-19	2.96463814935011e-18	True	Down
AT3G28720	1515.89839298678	1.27157111545243	0.159185862575973	7.98796510491348	1.37184266593295e-15	8.11303343744078e-15	True	Up
AT3G18820	1654.61220460694	-0.360921837413519	0.120218276393299	-3.00222102862919	0.00268017499603299	0.0051263409494764	True	NS
AT3G13750	4176.77606853825	-1.89339294241664	0.118376469717601	-15.9946731553451	1.39186860521688e-57	4.16203509674976e-56	True	Down
AT3G50160	1.40292337767784	-3.72774991792621	2.29849097935516	-1.62182490660548	0.104840843905361	0.146350158598591	True	NS
AT3G47010	159.07155725873	-2.00516098873048	0.242116692491266	-8.28179572460833	1.21331592920542e-16	7.63211771192533e-16	True	Down
AT3G11250	1464.55437519859	0.259041023449974	0.0931531564151458	2.7808077945908	0.00542238303920459	0.00986420129763135	True	NS
AT3G44810							False	NS
AT3G01930	925.797702695712	1.32012321551974	0.139815933438944	9.44186533715929	3.66201207714623e-21	2.94859148130232e-20	True	Up
AT3G23030	753.499162175332	-0.431580089803386	0.119390844467263	-3.61485080140902	0.000300520640320955	0.000663074594886358	True	NS
AT3G50910	1412.68875995576	1.73164027627027	0.0983344570287112	17.6096998813415	2.07542524815895e-69	8.53063965403066e-68	True	Up
AT3G51800	4724.44188541751	0.247897532308307	0.0793832393756187	3.12279436135539	0.0017914286576024	0.0035271239791905	True	NS
AT3G24506	544.004267679922	0.33918132033148	0.140119837308575	2.4206516853465	0.0154927141622912	0.0259680989483136	True	NS
AT3G21250	1912.16890178518	-1.78484296446455	0.141675133670407	-12.5981385598464	2.16186430695942e-36	3.38677917164919e-35	True	Down
AT3G55513							False	NS
AT3G47870							False	NS
AT3G15630	253.891101131783	-3.12690194203706	0.214400013876283	-14.584429755874	3.52858039874525e-48	8.10861674339903e-47	True	Down
AT3G45440	30.393415052739	-1.15073683152644	0.472333336412889	-2.43628120823665	0.0148391434383344	0.0249776237919952	True	Down
AT3G24860	170.350584331283	0.415659643506159	0.221493312268376	1.87662390005942	0.0605696593205251	0.0898460587998761	True	NS
AT3G02677	2.69206351125834	-1.96334282531146	1.69733663251875	-1.15671976182944	0.247386873091023	0.310037132129267	True	NS
AT3G02320	786.903997031533	1.04184203455745	0.124950782340719	8.338019298803	7.55452467061166e-17	4.81276535740006e-16	True	Up
AT3G24040	559.389426603697	-0.0477542601463556	0.127980029350065	-0.373138374704799	0.709045458934379	0.759970673803854	True	NS
AT3G54670	1964.86840281234	-0.342100497045836	0.110286049849429	-3.10193807388059	0.00192258172374671	0.00376366612074212	True	NS
AT3G61580	3102.02834337872	-0.35529088933291	0.0917565592498189	-3.87210344674745	0.000107900136472553	0.000252315451094467	True	NS
AT3G22022							False	NS
AT3G12130	634.460194964548	0.125017661178942	0.125518355402688	0.996010988017333	0.319244806382397	0.386193388535003	True	NS
AT3G28710	2645.94024910116	0.0472013355296423	0.0879792427215697	0.536505362736772	0.591609330610445	0.653966009281598	True	NS
AT3G57660	2182.32916187995	1.21820876742834	0.150814272194163	8.07754299181964	6.60847345670057e-16	3.97505411192334e-15	True	Up
AT3G13530	851.630949634983	-0.501093772900259	0.119582867516886	-4.19034752473637	2.78527530171294e-05	7.00403193183823e-05	True	NS
AT3G22200	4451.13346701737	-0.105747820073971	0.0970711181356891	-1.08938500045042	0.275984143113492	0.340946739907093	True	NS
AT3G15700	20.3227181063078	-2.49206910325129	0.597802558267783	-4.16871602301672	3.06320352940664e-05	7.65784876480988e-05	True	Down
AT3G06330	349.797042890776	-0.627474120290565	0.156152659580024	-4.01833770861264	5.86101560358454e-05	0.000141551958878293	True	NS
AT3G01470	1594.36695788228	-0.560974786207057	0.0997375892326684	-5.62450717450582	1.86038322637686e-08	6.4676773058258e-08	True	NS
AT3G27300	1320.80807214426	-0.375627183938567	0.110688353887075	-3.39355651021593	0.000689913224016969	0.00144633284943773	True	NS
AT3G13300	3289.36520935393	0.0259022811464391	0.180030132252228	0.143877476633463	0.885597221657944	0.908263954405202	True	NS
AT3G58630	251.286554729555	-0.339951113612963	0.171927033627363	-1.97729877867711	0.048007867655772	0.0728061499975515	True	NS
AT3G28415	0.606171156375144	-1.04934359219036	3.0988695432622	-0.338621415823046	0.734894947289975		False	NS
AT3G21200	2244.65851838423	0.0841459077877584	0.0905476805526174	0.929299428480236	0.3527339313272	0.4208319338292	True	NS
AT3G50470	7.6793929884713	-0.898882429010807	0.863021099622821	-1.04155324754361	0.297618853986062	0.364306310446429	True	NS
AT3G16980	14.0279572316169	0.805791741418611	0.616585959428573	1.30686034785058	0.191260145049003	0.248604933159219	True	NS
AT3G51940	165.303299925348	0.396676792825274	0.201943973543982	1.96429131240641	0.0494963185996073	0.0748688544761179	True	NS
AT3G09863							False	NS
AT3G13730	224.869085114221	-0.497269713020052	0.173061038921999	-2.87337760201578	0.00406108405890957	0.00755319956905885	True	NS
AT3G02065	564.409032098225	0.747756858424696	0.122730562892599	6.09267032433524	1.1104259489891e-09	4.30598306884701e-09	True	NS
AT3G05746							False	NS
AT3G61180	829.130630125666	-0.00718913723124462	0.113844013445577	-0.0631490142841932	0.949647844398917	0.960244979867736	True	NS
AT3G04040	52.6249856103187	1.07357342259461	0.371855710833335	2.88706988038106	0.00388847857207862	0.00725190491940943	True	Up
AT3G60070	218.283776816497	-0.694666679374738	0.187125728125289	-3.71229913884224	0.0002053850400182	0.0004635114082373	True	NS
AT3G11750	82.594961468738	-0.479216463212102	0.298079603952241	-1.60767948178327	0.107905394586466	0.150172368916019	True	NS
AT3G61200	1015.59287231175	1.81903597125524	0.131247074994656	13.8596305580852	1.1124534258239e-43	2.21398592783356e-42	True	Up
AT3G07150	175.780008501049	5.42781488251173	0.328598727264619	16.5180642289608	2.71988533990509e-61	9.08730406441475e-60	True	Up
AT3G21450							False	NS
AT3G19950	510.040009825083	0.274518500525714	0.140664814693537	1.95157901514889	0.0509882066810882	0.0769115253310418	True	NS
AT3G19250	37.1702758011038	-0.85524755307218	0.397820308093002	-2.14983382113374	0.0315683618927542	0.0497941680864082	True	NS
AT3G61220	977.260711599613	-1.20207377790284	0.122843409942077	-9.78541525727464	1.30060294269588e-22	1.13592638171489e-21	True	Down
AT3G03730							False	NS
AT3G26770	140.644543201455	-0.796333829835789	0.217096432867726	-3.66811107541773	0.000244349033656949	0.000546495660353547	True	NS
AT3G29185	1734.67488251672	-0.311310136224524	0.104516637800346	-2.97857013750486	0.00289596742102248	0.00551439406556554	True	NS
AT3G01180	1231.29180877619	-0.295124486873739	0.109972764961424	-2.68361432012064	0.00728310705057167	0.0129507535021018	True	NS
AT3G43440	187.764220254413	-1.2300405725576	0.213063010246002	-5.77313054545412	7.78121084411805e-09	2.79576638349342e-08	True	Down
AT3G11900	526.277949490907	-0.733998952514468	0.135861697011659	-5.40254515186484	6.57019117978213e-08	2.182036837467e-07	True	NS
AT3G49670	1508.50690305922	-1.2983702184549	0.164088232093296	-7.91263457404235	2.51998230247143e-15	1.46852659292866e-14	True	Down
AT3G28290	0.842999100736714	-2.99286643420076	2.71071710303695	-1.10408660160358	0.269555572749467		False	NS
AT3G63520	6950.62417015946	0.29747770014881	0.0787584289297713	3.77709032786917	0.000158671197619394	0.000363854715246468	True	NS
AT3G14980	795.030076314475	-0.0540778801877784	0.137474899458759	-0.393365482722184	0.694049559848684	0.746340367374371	True	NS
AT3G04330	7.93402784394904	-2.55600231932487	1.05422820659338	-2.42452469336246	0.0153284408347164	0.0257143731871028	True	Down
AT3G52860	221.685080006131	0.808620803104593	0.172425474786288	4.68968291435378	2.73628737909687e-06	7.69725619505589e-06	True	NS
AT3G24550	1679.17863575566	0.0301227785990555	0.152082403632725	0.198068796123195	0.842991238235984	0.873745078036448	True	NS
AT3G55210	16.1337868654136	5.21061128791499	1.05625345824098	4.93310696146021	8.09318059601559e-07	2.41012157622165e-06	True	Up
AT3G48380	701.492676143389	-0.153719158388061	0.120219907229368	-1.27864978380644	0.201020410445164	0.25944484805337	True	NS
AT3G58660	2594.0001850798	1.28127087516832	0.114536147983411	11.1866070033532	4.7423538529862e-29	5.60783929170222e-28	True	Up
AT3G04410	6.33895657666166	3.78685929368591	1.28931537615092	2.93710861107627	0.00331288055267536	0.00624365623423146	True	Up
AT3G49045							False	NS
AT3G07840							False	NS
AT3G43660	1.10429304634108	3.79473600538753	3.16552397250864	1.19877026310442	0.230617288399247	0.291710383517702	True	NS
AT3G25640	97.4023964108904	-2.11187108719942	0.291305281975387	-7.24968346910324	4.17746739747412e-13	2.1003231417061e-12	True	Down
AT3G53230	4863.40338647875	4.5973169982486	0.0972367659217807	47.2796164564624	0	0	True	Up
AT3G43750							False	NS
AT3G58770	30.0884298896574	-0.60853344314264	0.48847595029929	-1.245779741602	0.212845268930082	0.272442855334443	True	NS
AT3G54360	3157.62365276619	0.246506313584184	0.0999318734389017	2.46674364345723	0.0136347933885779	0.0231179762875867	True	NS
AT3G09480	107.859263915727	1.32948125853894	0.262682321764123	5.06117522340448	4.16680046297888e-07	1.27776183406462e-06	True	Up
AT3G03620	0.138460721063648	-0.530254557416642	4.0804728567969	-0.129949291669319	0.896606545775759		False	NS
AT3G05610	1.63491090547628	1.46196372160459	1.83750711712795	0.795623433497039	0.426250942006982	0.494772916429279	True	NS
AT3G27330	204.65585931782	-0.0575138704810387	0.180504452480117	-0.318628541793859	0.750008207445293	0.795675920817167	True	NS
AT3G15160	780.480344953076	-0.149883679404366	0.128458234153859	-1.16678919332524	0.243295512238754	0.305517860565642	True	NS
AT3G62960	15.9591627026396	-3.98036472057084	0.864765708199156	-4.6028244214954	4.1679959200368e-06	1.149622949373e-05	True	Down
AT3G16940	1065.32971020692	-0.245971037796416	0.111053596027676	-2.21488584426492	0.026767900973855	0.0427664280435824	True	NS
AT3G15110	863.917422350279	-0.781363230550576	0.127879898352774	-6.11013334085613	9.95479323142401e-10	3.87974199547288e-09	True	NS
AT3G26160	0.276921442127295	-1.39009080789157	4.04102883652992	-0.343994280695422	0.730850587269374		False	NS
AT3G27620	45.7227054092334	3.12645540955321	0.500085326467344	6.25184392359364	4.0563466588291e-10	1.62948656209084e-09	True	Up
AT3G44753	11.8052271404206	1.75310040160535	0.687150795998667	2.55126008994502	0.0107334192712617	0.0185493403952651	True	Up
AT3G06090	0.433626341250558	-2.02972269887817	3.9934659255656	-0.508260928404115	0.611270366953169		False	NS
AT3G09070	436.122118479657	-0.611429110399129	0.161421364544287	-3.78778306158711	0.000151997473370437	0.000349119880745809	True	NS
AT3G02580	699.511286555726	-0.225476914121388	0.120318797233348	-1.87399574552008	0.060931011514298	0.0903596588832086	True	NS
AT3G22400	172.042686893281	-1.74377789049572	0.253510245511703	-6.87853024234169	6.04732137156719e-12	2.79112525276154e-11	True	Down
AT3G14160	317.717635077425	1.18649304301652	0.20978485763733	5.65576112775354	1.55157134600661e-08	5.42562340873706e-08	True	Up
AT3G14172	1597.99413008307	0.365188154437199	0.138453074436326	2.63763124021596	0.00834873132816932	0.0146722267728818	True	NS
AT3G07450	0.940735710561117	3.58337380092604	2.93116383233274	1.222508875621	0.221515249537193	0.28201638102335	True	NS
AT3G03670	3.27016801596594	-4.94674081643422	1.70399368289654	-2.90302767321619	0.00369573978795143	0.00691401323276563	True	Down
AT3G26190							False	NS
AT3G04943							False	NS
AT3G12775	3.11275680123263	5.30363766901137	1.84829105484032	2.86948186819503	0.0041114490447541	0.00763500109056106	True	Up
AT3G21100	251.559945819863	-0.504042629571518	0.170833140697773	-2.95049676844165	0.00317263363350764	0.00599729291037296	True	NS
AT3G22961	10.7862673250644	1.91467330011892	0.798238446021516	2.39862325557207	0.0164568369047367	0.027457138543389	True	Up
AT3G55430	1269.91518279064	0.0920105245643225	0.100928029934375	0.911644908001759	0.361955673964269	0.430395846136457	True	NS
AT3G10640	809.407761087137	0.886014674507895	0.158824476344088	5.57857765315955	2.42493218761069e-08	8.36108789161474e-08	True	NS
AT3G09640	1414.47915001843	9.67485471944705	1.04472592349206	9.26066301399726	2.0316667307461e-20	1.57899712582547e-19	True	Up
AT3G55160	1482.87328537675	1.72765865375083	0.175060634776085	9.86891573859894	5.67749745885952e-23	5.05648154172887e-22	True	Up
AT3G16857	1048.28191774626	-0.845769580812158	0.131003436742915	-6.45608696871	1.07444878090697e-10	4.51325087565523e-10	True	NS
AT3G27860	39.4450562164032	0.260753327498802	0.406183168075818	0.64195995302821	0.520899185496588	0.587392774368313	True	NS
AT3G24540	8.87603619747123	-2.99941853653053	0.994541296789585	-3.0158813376707	0.00256233514412033	0.00491706893290924	True	Down
